field_sample,1_1,1_2,1_4,1_5,1_7,1_8,1_10,2_1,2_3,2_5,2_6,2_7,2_8,2_9,3_1,3_2,3_4,3_6,3_7,3_8,3_9,4_1,4_2,4_3,4_4,4_5,4_6,4_7,5_2,5_3,5_4,5_5,5_6,5_7,5_8,6_2,6_4,6_5,6_6,6_7,6_8,6_9,7_2,7_3,7_4,7_5,7_6,7_7,7_8,8_2,8_3,8_4,8_5,8_6,8_7,8_9,9_1,9_2,9_3,9_5,9_6,9_7,9_10,10_1,10_3,10_4,10_5,10_7,10_9,10_10,11_1,11_3,11_4,11_5,11_6,11_7,11_8,12_1,12_3,12_5,12_6,12_7,12_8,12_9,13_1,13_3,13_4,13_5,13_7,13_8,13_9,14_1,14_2,14_3,14_5,14_7,14_8,14_9,15_1,15_2,15_3,15_5,15_6,15_7,15_10,16_1,16_2,16_4,16_5,16_6,16_7,16_8,17_1,17_2,17_4,17_5,17_6,17_9,17_10,18_1,18_2,18_4,18_5,18_6,18_7,18_8,19_1,19_2,19_3,19_4,19_5,19_8,19_10,20_1,20_2,20_3,20_4,20_5,20_7,20_8,21_2,21_3,21_4,21_5,21_7,21_9,21_10,22_1,22_2,22_5,22_6,22_7,22_9,22_10,23_1,23_2,23_3,23_4,23_5,23_6,23_7,24_2,24_3,24_4,24_5,24_6,24_8,24_10,25_1,25_2,25_3,25_4,25_5,25_6,25_10
2_6,0.289543651,0.264384615,0.3134566,0.212553865,0.249285301,0.310877724,0.291472024,0.106493609,0.229019085,0.125195749,0,0.188370069,0.056432315,0.216276513,0.351487547,0.411622155,0.36342405,0.340085027,0.354883364,0.348856223,0.393227571,0.315837524,0.310999693,0.319455321,0.296126065,0.330765687,0.274118148,0.322075012,0.278207973,0.28355136,0.263246676,0.261271155,0.251905505,0.269465195,0.259973693,0.161734199,0.180339003,0.34796304,0.160331644,0.278343853,0.256344489,0.214400931,0.364344424,0.403850899,0.259754372,0.343152996,0.371675185,0.270144499,0.208351999,0.333538534,0.302817393,0.225674018,0.292913981,0.270915212,0.251284183,0.305191796,0.310661889,0.306966526,0.337769033,0.308675808,0.335724042,0.348286323,0.368601763,0.299716493,0.318615297,0.331646389,0.310371906,0.340976912,0.320969387,0.386932406,0.311489717,0.335712963,0.331832448,0.308866926,0.259843649,0.329584729,0.319117493,0.179327684,0.306973849,0.31298975,0.272955293,0.12466301,0.315404657,0.287623991,0.25118379,0.254312779,0.295508915,0.32009397,0.183729377,0.26441994,0.295641428,0.278489699,0.300927453,0.294526232,0.211580562,0.268648626,0.245369826,0.251469034,0.328526276,0.304795139,0.323197079,0.24058187,0.323570648,0.321669089,0.311458889,0.341556069,0.293680528,0.340692749,0.31280205,0.354065241,0.324492245,0.341032682,0.335112861,0.296101897,0.308388211,0.246751702,0.298642175,0.275413876,0.306481634,0.29452211,0.314878778,0.303815563,0.289245669,0.225562909,0.285618539,0.268776742,0.287084707,0.265828593,0.199808182,0.138352657,0.196488298,0.200158652,0.231136095,0.273660394,0.328697381,0.31598488,0.311403747,0.297535239,0.329085998,0.30126567,0.281415974,0.273256818,0.292460506,0.265857058,0.275738145,0.242622382,0.303531222,0.326491558,0.278994422,0.295964411,0.307814699,0.277285318,0.315269087,0.285741466,0.315832117,0.295400828,0.318833486,0.321236759,0.290343444,0.275383642,0.294490845,0.341435236,0.388393435,0.395917817,0.380041934,0.334942524,0.361764625,0.347969427,0.271434226,0.274687195,0.264654467,0.28445021,0.295154985,0.273208231,0.249400052
2_7,0.154525113,0.128852725,0.17911691800000001,0.114559423,0.112319478,0.174741035,0.144893618,0.171358674,0.101320062,0.137913681,0.188370069,0,0.186103512,0.072238888,0.220908579,0.294271309,0.249118753,0.234169784,0.242209056,0.237386548,0.276539465,0.17856645300000001,0.17029277,0.178752725,0.154070901,0.216123647,0.140117004,0.187562231,0.142644928,0.166286129,0.145931929,0.138201864,0.158625258,0.141330116,0.149551729,0.238224947,0.27246734,0.247778885,0.195842218,0.189970713,0.140217596,0.142763534,0.241280925,0.291106535,0.150825131,0.225816766,0.236908597,0.176058845,0.167243154,0.214804584,0.184558875,0.129784348,0.171997288,0.143239868,0.129663607,0.167603427,0.166470637,0.174073482,0.20646557,0.178237827,0.185330587,0.228548416,0.242899613,0.159737377,0.189013342,0.212098371,0.185170433,0.223788818,0.17374682,0.266668249,0.187793032,0.194119708,0.209414037,0.179331496,0.134048607,0.210507443,0.186096303,0.123048822,0.193900748,0.197013334,0.128572205,0.139994955,0.187450161,0.141720928,0.139424982,0.157173443,0.175173673,0.19416972,0.143199907,0.133261112,0.179883779,0.152273103,0.168238979,0.165479501,0.093334268,0.145145989,0.1009168,0.124856587,0.204423548,0.183635378,0.186819464,0.105727575,0.192338668,0.194733195,0.192853562,0.231891686,0.185814859,0.240539292,0.217683878,0.243525667,0.214504974,0.239653558,0.21845768,0.169314829,0.19479795,0.124584848,0.171273701,0.125953969,0.156895918,0.169534141,0.209187219,0.178930297,0.171975784,0.142991933,0.178436196,0.142994319,0.168743938,0.127374035,0.067927847,0.150078545,0.14041631,0.099816703,0.117412396,0.123266622,0.181537766,0.184163019,0.177047192,0.165328714,0.198909013,0.163870217,0.142532302,0.151676905,0.161397485,0.135959077,0.151155333,0.117754727,0.160052486,0.219152457,0.170878266,0.154081585,0.189178335,0.163306984,0.187078149,0.152713867,0.206290574,0.172328207,0.195612157,0.19702704100000001,0.190612705,0.14372704,0.174417383,0.215151172,0.273518277,0.287581233,0.259122982,0.216512021,0.255090757,0.235490844,0.166143297,0.150202415,0.13035102,0.133928108,0.17671602,0.155268098,0.172842115
2_8,0.279756687,0.274204651,0.312688176,0.19998653,0.26492877,0.305373312,0.300301156,0.115104343,0.21510439,0.144982147,0.056432315,0.186103512,0,0.22020759,0.360740707,0.403380475,0.339783047,0.315142675,0.32428594,0.328432957,0.359710598,0.293916262,0.30228681,0.309205004,0.277840451,0.322634114,0.268829954,0.31579329,0.270184727,0.25304438,0.247535026,0.259641923,0.249394012,0.267022222,0.235000579,0.162574936,0.163384402,0.32256852,0.137043835,0.255733672,0.255290217,0.229303756,0.377202485,0.404599087,0.275016958,0.340325613,0.382810403,0.287481319,0.226830325,0.308243269,0.289334937,0.205402437,0.270531929,0.279088216,0.233515086,0.271326614,0.298012507,0.278889619,0.303115526,0.289447524,0.302257682,0.340938672,0.333250162,0.274847823,0.298666417,0.296443703,0.301001939,0.307936346,0.309163349,0.381744162,0.298421159,0.296035337,0.318364783,0.304249973,0.254074454,0.2993123,0.280303105,0.141971031,0.299678376,0.310463939,0.277874854,0.128804233,0.285996178,0.249016534,0.261224135,0.227375117,0.289467031,0.29826418,0.174300879,0.240193771,0.277875251,0.275586254,0.287657508,0.288219303,0.209565129,0.24893761,0.237362931,0.26303195,0.317269402,0.300660662,0.317513536,0.222295771,0.320535822,0.311191423,0.290693153,0.327818481,0.282213782,0.327744936,0.287616465,0.333689612,0.317060756,0.327868559,0.309828888,0.312800731,0.294328884,0.22253879,0.258072175,0.267833897,0.307769264,0.272990347,0.308314594,0.277789889,0.264001296,0.202403699,0.270914255,0.24661231,0.260399278,0.228257735,0.169582427,0.129728689,0.173053156,0.160827625,0.211732277,0.279120127,0.340874241,0.311030662,0.294633982,0.291870547,0.299775798,0.308563266,0.267825068,0.251865717,0.303068742,0.275648052,0.259195528,0.252266327,0.266624023,0.297727186,0.266299409,0.292961927,0.275467812,0.244385399,0.287127805,0.255634757,0.303080951,0.297874792,0.287391919,0.327600174,0.300941495,0.241006058,0.292101523,0.332695627,0.358712787,0.370270749,0.358819464,0.304273371,0.329894049,0.32414584,0.262981571,0.253741982,0.246510788,0.261888945,0.267115424,0.254787386,0.236578947
2_9,0.127124594,0.104625153,0.179049311,0.101229518,0.089538525,0.18294179,0.126568502,0.209438229,0.120632207,0.155787606,0.216276513,0.072238888,0.22020759,0,0.19699432,0.296005754,0.22944179,0.222947896,0.236551543,0.226592823,0.265115868,0.189330914,0.174504366,0.187193236,0.175778769,0.21056604,0.167081333,0.197068832,0.132044564,0.168025372,0.15264669,0.136596009,0.161828332,0.119783579,0.166717618,0.266146068,0.290263001,0.238862921,0.2074915,0.19636361,0.11229173,0.137176267,0.225343515,0.294077649,0.142171331,0.231825437,0.221647552,0.161016821,0.154854469,0.201792801,0.183750438,0.139484267,0.161557187,0.148544408,0.138361902,0.169918063,0.182003294,0.155062261,0.199716351,0.180572957,0.186390705,0.227027723,0.239748591,0.172582459,0.189943543,0.207325877,0.190484662,0.213131727,0.18538875,0.269735726,0.165111409,0.197945554,0.21426265,0.178063002,0.135523646,0.203136572,0.190775746,0.153737047,0.191824993,0.182909533,0.149246118,0.184517608,0.193933927,0.156130462,0.131791004,0.170751149,0.159536776,0.195396509,0.168598088,0.138157015,0.177074437,0.123018782,0.162301316,0.164863179,0.095278584,0.1478369,0.106338788,0.125482703,0.204172766,0.193887244,0.192240171,0.126787215,0.203020045,0.204568762,0.189649261,0.216209979,0.147003186,0.230632565,0.207987351,0.234592853,0.187497342,0.228850445,0.214998543,0.155339022,0.191654365,0.128143545,0.177971039,0.124935429,0.155776803,0.164440772,0.207725953,0.173624446,0.167081955,0.149129343,0.182512388,0.138568185,0.167322419,0.150222848,0.098545122,0.195039022,0.159145068,0.121127701,0.122006645,0.113979529,0.18076256,0.180892262,0.154371487,0.134803277,0.203160191,0.144914719,0.136573728,0.167388037,0.159843333,0.128628085,0.139263177,0.113286984,0.166109965,0.20817746,0.16703713,0.142498354,0.181898137,0.17224096,0.201682041,0.149178766,0.196272324,0.167102987,0.185395467,0.190120525,0.185232261,0.144588586,0.143380019,0.186463854,0.261128048,0.280853338,0.247493887,0.20281081,0.242332125,0.224682424,0.149379501,0.155937908,0.134902894,0.14267083,0.177077851,0.157117612,0.172685847
3_1,0.13737417,0.146903115,0.161306936,0.22722518,0.169976294,0.213836335,0.154552673,0.3461376,0.19994733,0.296417367,0.351487547,0.220908579,0.360740707,0.19699432,0,0.141578569,0.122604566,0.18261762,0.126304421,0.144590539,0.166561206,0.141015589,0.162534953,0.152028196,0.179913132,0.107325046,0.198966062,0.165541647,0.184505178,0.230145813,0.213186912,0.210014672,0.22901909,0.146539962,0.212827925,0.341734369,0.388129118,0.194865935,0.318740085,0.21161996,0.162436948,0.186798092,0.100045768,0.201785952,0.199096442,0.23723052,0.090579614,0.257557888,0.189309717,0.185699844,0.193665155,0.270365902,0.179792585,0.188315163,0.204478753,0.206595716,0.212266003,0.200621204,0.179256136,0.179084405,0.158931645,0.127099845,0.121506687,0.172845491,0.177161912,0.160033129,0.126885371,0.184081138,0.173287548,0.129947631,0.151913911,0.183050477,0.111662232,0.172765308,0.227540188,0.1622105,0.166218251,0.307700594,0.237617853,0.225241876,0.20595397,0.317067842,0.245299596,0.261437927,0.178740107,0.250200616,0.165066041,0.221675735,0.28958429,0.214530458,0.179492192,0.196941266,0.219261501,0.202912164,0.237053895,0.219650545,0.17379072,0.218968861,0.187059164,0.170080985,0.151290235,0.248252512,0.198020318,0.173245274,0.17695357,0.16239514,0.214668702,0.174108206,0.187722205,0.187952983,0.160098807,0.20885543,0.200426386,0.207598511,0.14428849,0.191062972,0.19212615,0.183855502,0.190818576,0.153726784,0.12263649,0.170245503,0.176966941,0.253661923,0.216350969,0.218156933,0.183976248,0.206433876,0.221574263,0.329455643,0.248324461,0.254145341,0.225495332,0.169489052,0.15972233,0.155282033,0.161554008,0.14241381,0.19225967,0.151097266,0.188747738,0.229554203,0.184361287,0.17962102,0.182667995,0.202459307,0.168279352,0.155543098,0.181045494,0.125781455,0.141065307,0.194716651,0.149869612,0.167202915,0.13530978,0.117628446,0.133316981,0.101481569,0.095187165,0.172312304,0.134992683,0.10448925,0.16845504,0.174752395,0.110131339,0.146894578,0.176636467,0.188915649,0.18432472,0.17016296,0.202245248,0.179508253,0.194618302,0.180260571,0.217470662
3_2,0.230171168,0.264142075,0.248026849,0.329572795,0.271637164,0.275777508,0.26067488,0.402981809,0.26263396,0.392329665,0.411622155,0.294271309,0.403380475,0.296005754,0.141578569,0,0.146787646,0.194810988,0.156429207,0.156579311,0.157210291,0.185023036,0.220342811,0.209965211,0.224975073,0.160039155,0.264034735,0.196517903,0.262031057,0.276126096,0.273197322,0.280769906,0.295775028,0.25471116,0.264178983,0.390860369,0.419682771,0.191560013,0.355604472,0.182528765,0.248292822,0.267913832,0.180605609,0.143035427,0.306488711,0.166952667,0.15627061,0.367842998,0.268226846,0.230618744,0.236165391,0.310079687,0.231787429,0.250690516,0.26899724,0.256761972,0.247610846,0.26358093,0.222545867,0.238580267,0.222265157,0.168604908,0.102551309,0.215985142,0.223929567,0.211637874,0.179701933,0.232764748,0.229301408,0.105610941,0.236016989,0.223897521,0.146081001,0.234288609,0.279590717,0.203316808,0.210911614,0.350091296,0.298338423,0.300167108,0.268626374,0.376613169,0.300732332,0.30105604,0.261821162,0.306852268,0.244584659,0.260429914,0.349557052,0.269550922,0.230494492,0.29928755,0.286430749,0.275226597,0.320699618,0.279227371,0.235015283,0.325181465,0.230916157,0.217147398,0.212462808,0.290553792,0.238752271,0.234564113,0.219722993,0.189545035,0.291619695,0.198368669,0.192466489,0.195857516,0.217012873,0.236317806,0.249174932,0.304039685,0.191775181,0.242451652,0.245998023,0.2695533,0.302810679,0.208163073,0.149012121,0.231163385,0.229442064,0.304481469,0.268845679,0.268898267,0.226672472,0.253375026,0.271394618,0.375138091,0.295182265,0.300925846,0.274724597,0.275383563,0.256628115,0.242118413,0.251312579,0.248685684,0.247187141,0.25924289700000003,0.271729946,0.304442936,0.279123482,0.274400735,0.255646605,0.294615315,0.231873765,0.203802832,0.251344996,0.225680356,0.194480262,0.238903141,0.176144097,0.230609248,0.192484029,0.181701628,0.176144285,0.165580533,0.167435107,0.232536122,0.234778849,0.211988207,0.152155336,0.137233009,0.108961105,0.191293673,0.187256136,0.234581716,0.249825061,0.227712906,0.251777995,0.245062397,0.246226371,0.229953232,0.299573493
3_4,0.161892248,0.21557635,0.174262257,0.26108697,0.225129583,0.219113758,0.213478324,0.364871664,0.204097296,0.350793652,0.36342405,0.249118753,0.339783047,0.22944179,0.122604566,0.146787646,0,0.110640662,0.052769225,0.068315269,0.084740542,0.134432262,0.181723963,0.1657121,0.192383765,0.13594753,0.216230484,0.155203503,0.193443507,0.205737279,0.196312256,0.220734081,0.226324353,0.192852381,0.193837556,0.354835197,0.349381934,0.187954105,0.273440349,0.209643311,0.186689954,0.232078032,0.162751588,0.15398594,0.276824995,0.189244446,0.110217276,0.317405555,0.228761193,0.14809988,0.173935326,0.250757129,0.159680211,0.204411716,0.183960998,0.18415768,0.203657417,0.179768362,0.151483245,0.173517085,0.172692176,0.14640362,0.138552137,0.164702739,0.168831203,0.141025908,0.162718147,0.154484046,0.186214356,0.163950334,0.162760369,0.153666241,0.140824923,0.184462999,0.230470079,0.141604302,0.171662509,0.282852676,0.219419724,0.226425387,0.2187272,0.33204248,0.220911532,0.234475567,0.19622026,0.245930281,0.201725747,0.190318082,0.291053166,0.197093225,0.158291092,0.226500759,0.213309837,0.212237474,0.252476142,0.210938659,0.176242054,0.273584061,0.175944722,0.166729675,0.185264596,0.24024584,0.195268834,0.178283667,0.157874803,0.094862572,0.202482696,0.096440119,0.139951329,0.106141575,0.131070091,0.154560764,0.167507706,0.264823252,0.122599786,0.179066381,0.169941437,0.236324921,0.257358607,0.130704447,0.145323847,0.146382808,0.145111512,0.233395549,0.184008953,0.187140457,0.142237405,0.19196201,0.218593642,0.333380248,0.233292962,0.232063942,0.189742581,0.216065669,0.204301646,0.169827956,0.183202599,0.179733235,0.178527616,0.198510209,0.210233475,0.235228852,0.234558972,0.211319832,0.176581965,0.251635731,0.162088474,0.119132694,0.168901529,0.185212842,0.122165388,0.16600508,0.133106604,0.159562527,0.113964271,0.138319088,0.110224087,0.131364376,0.140324603,0.161687564,0.172388867,0.14914156,0.085958959,0.100516776,0.080046363,0.10762982,0.098135663,0.14388234,0.164599826,0.157589614,0.190634387,0.184963803,0.175949469,0.178747711,0.246358898
3_6,0.143896584,0.200237426,0.182040283,0.235368427,0.198111268,0.189618295,0.195781176,0.351807299,0.197750345,0.335950518,0.340085027,0.234169784,0.315142675,0.222947896,0.18261762,0.194810988,0.110640662,0,0.095047728,0.114271046,0.118825413,0.115087058,0.180825833,0.180622312,0.179414019,0.15828278,0.186745848,0.139796105,0.190797276,0.185777266,0.196606335,0.194127464,0.212913641,0.18327627,0.169798933,0.338429488,0.291954391,0.157803246,0.24460788,0.197261595,0.163914224,0.206606731,0.192996399,0.20099919,0.26579494,0.22303442,0.185291142,0.273619516,0.216286847,0.130722495,0.161133465,0.206810492,0.131683274,0.179450751,0.171113186,0.169981784,0.177571249,0.163599055,0.139173121,0.179299761,0.168401234,0.146494636,0.171616399,0.145337686,0.171912875,0.153133298,0.17181296,0.154808098,0.185696535,0.221016731,0.164458159,0.131419489,0.148215296,0.164195725,0.206008773,0.129820345,0.139616676,0.226754263,0.183824422,0.18718926,0.189439597,0.3089928,0.185067766,0.177554455,0.165903941,0.214149689,0.167823187,0.157071658,0.262003943,0.165573591,0.14005911,0.180506267,0.166588561,0.180648223,0.19987228,0.190384898,0.161523476,0.25282845,0.178390531,0.179754812,0.167511853,0.202479835,0.175143151,0.196381185,0.135044492,0.112573803,0.176723758,0.091689586,0.116096596,0.137324508,0.123111883,0.131434563,0.167570017,0.243245798,0.119513515,0.160757742,0.161887349,0.225024111,0.241343629,0.113238923,0.173639204,0.130939974,0.13248871,0.197887012,0.137620388,0.148052647,0.129505112,0.162960843,0.202958034,0.306410356,0.204902287,0.204258259,0.161505343,0.201966729,0.206668639,0.188363784,0.165892911,0.17385134,0.165410293,0.194416992,0.186848174,0.218514141,0.224167148,0.192017085,0.148710755,0.218911609,0.15365774200000001,0.133134798,0.13980133,0.180267977,0.127232253,0.132310375,0.148064975,0.137625668,0.129216755,0.135132394,0.095827852,0.168265471,0.163931054,0.148811871,0.155100532,0.177921085,0.136365334,0.137415113,0.149749827,0.114910082,0.104718233,0.139560767,0.13700817,0.138519343,0.150223112,0.180939254,0.137989199,0.153979741,0.244393359
3_7,0.155057245,0.209185369,0.16306375,0.256003896,0.215769391,0.203220122,0.203385261,0.353736811,0.194609426,0.340257126,0.354883364,0.242209056,0.32428594,0.236551543,0.126304421,0.156429207,0.052769225,0.095047728,0,0.078834719,0.102084591,0.11234502,0.164550589,0.151182101,0.174203815,0.14133782,0.204530733,0.141927413,0.189737283,0.199609768,0.20104816,0.214902521,0.227500078,0.19029428,0.184789672,0.341935451,0.349875459,0.197108329,0.274731049,0.217388879,0.179969266,0.227513711,0.16282908,0.17427342,0.275782045,0.201119965,0.12922592,0.310851441,0.218702942,0.147737727,0.155924706,0.236287631,0.149906327,0.191976996,0.190571881,0.175641902,0.187566715,0.179101918,0.135370735,0.160988419,0.160062225,0.132708424,0.144500325,0.149615261,0.156622753,0.116428014,0.155130665,0.150525676,0.165417928,0.17838524,0.164816936,0.143742255,0.144087621,0.166264919,0.206825334,0.130698446,0.163083596,0.263359886,0.219571296,0.22439563,0.206886366,0.322164499,0.221794744,0.215862519,0.187729608,0.238481162,0.195761898,0.178420037,0.276384961,0.188293204,0.150147981,0.225750134,0.208526208,0.196754874,0.242857604,0.199093855,0.17105648,0.26671039,0.159045927,0.15492172,0.18127347,0.221729985,0.172559867,0.15876991,0.136158577,0.106962624,0.211456468,0.113266156,0.15317838,0.123012149,0.133347704,0.157556386,0.173537984,0.257313582,0.121810055,0.170843976,0.170776407,0.234231102,0.249216059,0.126203779,0.152231863,0.140296902,0.142328237,0.227999716,0.179085522,0.182297325,0.140912953,0.171902955,0.215493198,0.320341618,0.216280359,0.219531648,0.17801624,0.203908925,0.195063199,0.157647962,0.172276619,0.168532124,0.154851523,0.182387621,0.200851096,0.227141432,0.222815846,0.205765145,0.172020847,0.243159836,0.142616696,0.116328506,0.166160539,0.173004593,0.104738208,0.156076964,0.127536745,0.152598287,0.10188186,0.128959124,0.100372635,0.128057351,0.137270742,0.158616413,0.166740689,0.141130862,0.11162328,0.119656109,0.088991198,0.101242266,0.091560727,0.148527772,0.155089591,0.148455476,0.179922592,0.174612737,0.167817618,0.168787868,0.235103299
3_8,0.169881591,0.216610513,0.180331662,0.261245814,0.221057644,0.218750533,0.214486732,0.346733987,0.187523581,0.332391889,0.348856223,0.237386548,0.328432957,0.226592823,0.144590539,0.156579311,0.068315269,0.114271046,0.078834719,0,0.082853078,0.12219592,0.172427258,0.159291761,0.16713575,0.138246009,0.190279206,0.144513446,0.181562129,0.184009328,0.199901618,0.181759196,0.208124541,0.179588633,0.182808512,0.339061111,0.364970483,0.202096894,0.285049633,0.213096986,0.178955089,0.226614176,0.172485619,0.152708687,0.270844753,0.175648272,0.124841678,0.311462209,0.212240884,0.164161788,0.167729968,0.229401771,0.168869673,0.195985493,0.190621784,0.194808163,0.20218736,0.189828111,0.171202288,0.181622602,0.172177042,0.158822218,0.149517509,0.156139581,0.181735816,0.157177909,0.157556473,0.17645018,0.188613795,0.179773821,0.181055957,0.167580091,0.138233599,0.174188873,0.213927443,0.157775894,0.171303167,0.270738113,0.234244154,0.236631804,0.217392217,0.315494899,0.235393538,0.23138142,0.196464728,0.242158111,0.204746322,0.203051061,0.280482982,0.205916338,0.176227144,0.235710874,0.220868795,0.208480329,0.24753796,0.213968125,0.172184945,0.265701118,0.175042258,0.176538778,0.181083719,0.227779113,0.199145479,0.183603496,0.152267861,0.120943522,0.227371441,0.11557787,0.152422925,0.120423129,0.154733165,0.174396838,0.198899802,0.25050657,0.149356443,0.178946001,0.181104334,0.225962599,0.244059614,0.144339828,0.139887776,0.162942113,0.151202989,0.231396627,0.199897802,0.192277791,0.165067686,0.173939109,0.215726091,0.318440014,0.217527944,0.222703221,0.203476438,0.218286689,0.217440907,0.194187936,0.19648101,0.189563147,0.190728142,0.206895754,0.209544538,0.230326052,0.224222757,0.21515894,0.18623379,0.238659588,0.171636641,0.139901551,0.172883867,0.171834537,0.123976354,0.169406622,0.120736267,0.159762909,0.128390677,0.141527469,0.103889402,0.13563266399999999,0.142087192,0.159287932,0.166782297,0.157728326,0.088651759,0.113137505,0.102367371,0.141323672,0.126425785,0.184298464,0.172581898,0.154448949,0.176035123,0.171970376,0.173897816,0.166604442,0.230946415
3_9,0.182984709,0.249373711,0.201221896,0.271379489,0.252266516,0.250965822,0.241260255,0.389888446,0.232191608,0.376815674,0.393227571,0.276539465,0.359710598,0.265115868,0.166561206,0.157210291,0.084740542,0.118825413,0.102084591,0.082853078,0,0.160818912,0.202563456,0.192425203,0.208578863,0.163402466,0.231328169,0.173802101,0.222383148,0.21977666,0.225384434,0.236418659,0.2552909,0.217873867,0.220921619,0.388208089,0.357028352,0.186851066,0.3052716,0.220514272,0.219526996,0.266465775,0.195537826,0.155811874,0.305818691,0.180946152,0.143521083,0.352460169,0.258825064,0.156844567,0.199401691,0.274109525,0.163468242,0.23258918,0.222459234,0.208172598,0.226759714,0.197379144,0.167211844,0.209038794,0.198918911,0.180789354,0.145204468,0.188084746,0.199686921,0.171922552,0.188914944,0.159528838,0.21315587,0.184493468,0.168267592,0.163708211,0.16834536,0.20874012,0.256991769,0.16192113,0.190779422,0.290732488,0.219618278,0.230603732,0.249367707,0.358019542,0.22204172,0.24754989,0.220674124,0.270212579,0.22772107,0.20626984,0.314855113,0.204868217,0.17968937,0.22913498,0.216878939,0.232288018,0.261620666,0.235822355,0.205071094,0.298813131,0.194147947,0.201731419,0.215440178,0.263244123,0.222930041,0.20695846,0.171632495,0.104522025,0.238926231,0.110099688,0.148951503,0.087099469,0.138971851,0.167776577,0.179911504,0.289441604,0.146006739,0.196325545,0.17242281,0.266387299,0.282281519,0.155750767,0.169154393,0.163305582,0.151100909,0.231056332,0.191348109,0.189896868,0.147966216,0.214269809,0.245008216,0.361878266,0.251171034,0.252857976,0.203641247,0.247142777,0.235444804,0.203003793,0.198479879,0.202015063,0.199590519,0.232746365,0.234309854,0.249817275,0.26029358,0.237354123,0.204498896,0.27872708,0.18680927,0.131433319,0.172045823,0.206154967,0.149646154,0.177101892,0.159274942,0.183683463,0.139890213,0.167832957,0.108820238,0.174433928,0.167138516,0.179743635,0.200109889,0.181408211,0.04647516,0.071499411,0.104400744,0.118685816,0.114068149,0.165255661,0.180088507,0.18598986,0.229077183,0.214420395,0.178882818,0.212731309,0.269397958
4_1,0.114730194,0.156873941,0.133133788,0.236330824,0.153493746,0.141203298,0.137316624,0.305180034,0.140564908,0.286806106,0.315837524,0.17856645300000001,0.293916262,0.189330914,0.141015589,0.185023036,0.134432262,0.115087058,0.11234502,0.12219592,0.160818912,0,0.106597449,0.105831588,0.11167921,0.136455822,0.108788596,0.062748682,0.138335282,0.139011845,0.154993393,0.14475497,0.165015095,0.135887367,0.136875993,0.316993471,0.349621532,0.231418214,0.269805159,0.244354607,0.163680365,0.219260631,0.167045334,0.207685053,0.228831504,0.230821333,0.165153716,0.283209366,0.187286359,0.110874092,0.113304067,0.176233022,0.128049247,0.129442757,0.148170404,0.126662713,0.115821319,0.122088346,0.107361543,0.11232792,0.107556723,0.119779272,0.139677835,0.081776922,0.10486465,0.102600489,0.136894226,0.130216991,0.098527632,0.177313792,0.145311067,0.113084642,0.108875185,0.095545149,0.151491145,0.106352233,0.118246599,0.209702959,0.194064235,0.191746605,0.143264423,0.271447363,0.184281974,0.170192503,0.141374628,0.183098375,0.156047842,0.145719077,0.239998384,0.17070732,0.123873623,0.192693479,0.171563284,0.1638117,0.210218992,0.174196952,0.13059784,0.232984094,0.119561843,0.110967189,0.110870801,0.155895147,0.124261835,0.120668501,0.090753039,0.166661472,0.207270134,0.172098053,0.193913388,0.191762832,0.163470516,0.181345906,0.160820792,0.21535212,0.109766722,0.146753737,0.130582559,0.170520202,0.188648839,0.11586059,0.150071605,0.129487828,0.126051646,0.20571096,0.174192623,0.144217527,0.132906102,0.117590576,0.168125753,0.265383976,0.212038043,0.184035905,0.169876171,0.15763759,0.146052767,0.136293651,0.139446717,0.145556807,0.12349302,0.140602671,0.158652415,0.19264552,0.176005833,0.171642149,0.135947252,0.178225869,0.088743796,0.12667369,0.140855295,0.111419776,0.115747602,0.116355368,0.116273004,0.096154179,0.110518412,0.091354682,0.097408259,0.126710361,0.136736991,0.12164142,0.132911001,0.132833382,0.16843023,0.181194933,0.143748955,0.102846381,0.152429053,0.160243125,0.125713517,0.116969954,0.118203263,0.123496968,0.108181738,0.135126392,0.192499807
