phylum,class,order,family,genus,primary_lifestyle,secondary_lifestyle,growth_form_template
Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Sarcodon,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,litter_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Hypochnopsis,litter_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Lazulinospora,litter_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Odontia,litter_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Phellodon,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Polyozellus,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Pseudotomentella,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Riessia,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Riessiella,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Skepperia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentellago,litter_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentellopsis,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephorales family incertae sedis,Lenzitella,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephorales family incertae sedis,Lenzitopsis,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Thelephorales,Thelephorales family incertae sedis,Thelephorella,soil_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Aegeritina,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Brevicellicium,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Dextrinocystis,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Dextrinodontia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Fibriciellum,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Hydnodon,soil_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Litschauerella,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Luellia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Porpomyces,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Scytinopogon,litter_saprotroph,soil_saprotroph,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Sistotremastrum,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Tubulicium,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricomycetes,Tremellodendropsidales,Tremellodendropsidaceae,Tremellodendropsis,ectomycorrhizal,,filamentous_mycelium
Basidiomycota,Agaricomycotina class incertae sedis,Agaricomycotina order incertae sedis,Agaricomycotina family incertae sedis,Nodulospora,unspecified_saprotroph,,
Basidiomycota,Agaricomycotina class incertae sedis,Agaricomycotina order incertae sedis,Agaricomycotina family incertae sedis,Paullicorticium,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Pseudobensingtonia,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Sterigmatomyces,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbales family incertae sedis,Mycogloea,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Ballistosporomyces,foliar_endophyte,litter_saprotroph,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Chionosphaera,litter_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Cystobasidiopsis,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Fibulostilbum,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Stilbum,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,Ruinenia,epiphyte,litter_saprotroph,dimorphic_yeast
Basidiomycota,Atractiellomycetes,Atractiellales,Atractogloeaceae,Atractogloea,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Hobsonia,mycoparasite,fungal_decomposer,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Infundibura,mycoparasite,fungal_decomposer,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Leucogloea,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Neogloea,unspecified_saprotroph,root-associated,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,Atractiella,unspecified_saprotroph,root-associated,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,Basidiopycnis,wood_saprotroph,arthropod-associated,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,Proceropycnis,wood_saprotroph,root-associated,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Mycogelidiaceae,Mycogelidium,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Atractidochium,foliar_endophyte,foliar_endophyte,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Basidiopycnides,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Bourdotigloea,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Helicogloea,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Phleogena,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Pleurocolla,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Saccoblastia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Bartheletiomycetes,Bartheletiales,Bartheletiaceae,Bartheletia,plant_pathogen,,filamentous_mycelium
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Anastomyces,mycoparasite,fungal_decomposer,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Anguillomyces,litter_saprotroph,,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Arcispora,litter_saprotroph,,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Arrasia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Brevicellopsis,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Celatogloea,mycoparasite,fungal_decomposer,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Cystogloea,,,filamentous_mycelium
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Microstella,epiphyte,litter_saprotroph,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Neotyphula,,,
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Radulodontia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Basidiomycota class incertae sedis,Basidiomycota order incertae sedis,Basidiomycota family incertae sedis,Restilago,,,
Basidiomycota,Classiculomycetes,Classiculales,Classiculaceae,Classicula,mycoparasite,litter_saprotroph,dimorphic_yeast
Basidiomycota,Classiculomycetes,Classiculales,Classiculaceae,Jaculispora,mycoparasite,litter_saprotroph,filamentous_mycelium
Basidiomycota,Classiculomycetes,Classiculales,Classiculaceae,Naiadella,mycoparasite,litter_saprotroph,
Basidiomycota,Cryptomycocolacomycetes,Cryptomycocolacales,Cryptomycocolacaceae,Colacosiphon,mycoparasite,fungal_decomposer,filamentous_mycelium
Basidiomycota,Cryptomycocolacomycetes,Cryptomycocolacales,Cryptomycocolacaceae,Cryptomycocolax,mycoparasite,fungal_decomposer,
Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,epiphyte,litter_saprotroph,yeast
Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Occultifur,mycoparasite,litter_saprotroph,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes order incertae sedis,Microsporomycetaceae,Microsporomyces,epiphyte,litter_saprotroph,yeast
Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes order incertae sedis,Symmetrosporaceae,Symmetrospora,epiphyte,litter_saprotroph,yeast
Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,litter_saprotroph,,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,mycoparasite,fungal_decomposer,yeast
Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales family incertae sedis,Cyphobasidium,lichen_parasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales family incertae sedis,Cyrenella,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales family incertae sedis,Hasegawazyma,unspecified_saprotroph,,yeast
Basidiomycota,Cystobasidiomycetes,Naohideales,Naohideaceae,Naohidea,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Sakaguchiales,Sakaguchiaceae,Sakaguchia,unspecified_saprotroph,,dimorphic_yeast
Basidiomycota,Cystobasidiomycetes,Spiculogloeales,Spiculogloeaceae,Phyllozyma,epiphyte,litter_saprotroph,yeast
Basidiomycota,Cystobasidiomycetes,Spiculogloeales,Spiculogloeaceae,Spiculogloea,mycoparasite,fungal_decomposer,dimorphic_yeast
Basidiomycota,Dacrymycetes,Dacrymycetales,Cerinomycetaceae,Cerinomyces,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Calocera,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Cerinosterus,unspecified_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryomitra,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryonaema,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryopinax,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacryoscyphus,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Ditiola,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Femsjonia,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Guepiniopsis,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Heterotextus,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Dacrymycetes,Unilacrymales,Unilacrymaceae,Unilacryma,wood_saprotroph,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Ceraceosorales,Ceraceosoraceae,Ceraceosorus,plant_pathogen,epiphyte,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Burrillia,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Doassansia,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Doassinga,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Entylomaster,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Heterodoassansia,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Nannfeldtiomyces,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Narasimhania,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Pseudodermatosorus,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Pseudodoassansia,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Pseudotracya,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Savulescuella,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Doassansiaceae,Tracya,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Melaniellaceae,Melaniella,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Doassansiales,Rhamphosporaceae,Rhamphospora,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Tilletiopsis,plant_pathogen,litter_saprotroph,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Brachybasidium,epiphyte,litter_saprotroph,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Dicellomyces,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Exobasidiellum,unspecified_saprotroph,,
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Kordyana,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Meira,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Proliferobasidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Acaromyces,animal_parasite,plant_pathogen,yeast
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Botryoconis,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Clinoconidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Coniodictyum,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Drepanoconis,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,Phacellula,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Arcticomyces,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Austrobasidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Endobasidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Muribasidiospora,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Exobasidiales,Graphiolaceae,Graphiola,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Exobasidiales,Graphiolaceae,Stylina,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Exobasidiales,Laurobasidiaceae,Laurobasidium,plant_pathogen,,filamentous_mycelium
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Eballistraceae,Eballistra,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Georgefischeriaceae,Georgefischeria,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Georgefischeriaceae,Jamesdicksonia,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Gjaerumiaceae,Gjaerumia,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Tilletiariaceae,Phragmotaenium,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Tilletiariaceae,Tilletiaria,wood_saprotroph,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Georgefischeriales,Tilletiariaceae,Tolyposporella,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Golubeviales,Golubeviaceae,Golubevia,mycoparasite,fungal_decomposer,yeast
Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromataceae,Microstroma,plant_pathogen,,dimorphic_yeast
Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromatales family incertae sedis,Jaminaea,epiphyte,plant_pathogen,yeast
Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromatales family incertae sedis,Parajaminaea,plant_pathogen,epiphyte,dimorphic_yeast
