otu_num,phylum,class,order,family,genus,species,primary_lifestyle
otu_1433,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1434,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_1435,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1436,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_1437,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1438,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1439,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,NA
otu_1440,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_hastifer,wood_saprotroph
otu_1441,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1442,NA,NA,NA,NA,NA,NA,NA
otu_1443,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA,NA
otu_1444,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,NA,unspecified_saprotroph
otu_1445,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Operculomyces,Operculomyces_laminatus,NA
otu_1446,NA,NA,NA,NA,NA,NA,NA
otu_1447,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius_titubans,dung_saprotroph
otu_1448,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus_ranarum,unspecified_saprotroph
otu_1449,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicosporium,unidentified,wood_saprotroph
otu_1450,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_persica,dung_saprotroph
otu_1451,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,unidentified,arbuscular_mycorrhizal
otu_1452,NA,NA,NA,NA,NA,NA,NA
otu_1453,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA,NA
otu_1454,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Macrocystidia,Macrocystidia_cucumis,NA
otu_1455,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_1456,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Camarophyllopsis,NA,soil_saprotroph
otu_1457,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1458,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys_phyllophila,wood_saprotroph
otu_1459,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA,NA
otu_1460,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_1461,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1462,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,unidentified,animal_parasite
otu_1463,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophaeosphaeria,Setophaeosphaeria_badalingensis,NA
otu_1464,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA,NA
otu_1465,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,unidentified,NA
otu_1466,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA
otu_1467,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA,NA
otu_1468,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1469,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,NA
otu_1470,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,unidentified,NA
otu_1471,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,NA,NA,NA
otu_1472,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Trichoglossum,Trichoglossum_walteri,soil_saprotroph
otu_1473,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_1474,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1475,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1476,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,unidentified,unidentified,NA
otu_1477,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,NA,plant_pathogen
otu_1478,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,soil_saprotroph
otu_1479,Basidiomycota,Microbotryomycetes,Sporidiobolales,unidentified,unidentified,unidentified,NA
otu_1480,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,unidentified,litter_saprotroph
otu_1481,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1482,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1483,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1484,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA
otu_1485,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Mirandina,unidentified,NA
otu_1486,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1487,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1488,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,NA,NA,NA
otu_1489,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,arbuscular_mycorrhizal
otu_1490,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,NA,soil_saprotroph
otu_1491,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA,NA
otu_1492,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified,NA
otu_1493,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,Phialocephala_humicola,NA
otu_1494,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Goffeauzyma,NA,soil_saprotroph
otu_1495,Ascomycota,Dothideomycetes,Capnodiales,unidentified,unidentified,unidentified,NA
otu_1496,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_avenaria,plant_pathogen
otu_1497,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,NA,plant_pathogen
otu_1498,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_sambuci,wood_saprotroph
otu_1499,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_1500,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1501,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA,NA
otu_1502,NA,NA,NA,NA,NA,NA,NA
otu_1503,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1504,Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Pilidium,Pilidium_pseudoconcavum,NA
otu_1505,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora_proliferata,NA
otu_1506,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_1507,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,NA,NA
otu_1508,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,NA,plant_pathogen
otu_1509,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,NA
otu_1510,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliales_fam_Incertae_sedis,Vermispora,Vermispora_fusarina,NA
otu_1511,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_1512,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,ectomycorrhizal
otu_1513,NA,NA,NA,NA,NA,NA,NA
otu_1514,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA
otu_1515,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_cinereofuscus,litter_saprotroph
otu_1516,NA,NA,NA,NA,NA,NA,NA
otu_1517,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,NA
otu_1518,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_1519,Anthophyta,Eudicotyledonae,Fabales,Fabaceae,Trifolium,NA,NA
otu_1520,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA,NA
otu_1521,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1522,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1523,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,unidentified,unspecified_pathotroph
otu_1524,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,NA,root_endophyte
otu_1525,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA
otu_1526,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_riparia,wood_saprotroph
otu_1527,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,NA,NA,NA
otu_1528,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_1529,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,NA
otu_1530,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,NA
otu_1531,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_1532,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA,NA
otu_1533,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_1534,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,arbuscular_mycorrhizal
otu_1535,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Cephalosporium,unidentified,plant_pathogen
otu_1536,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_1537,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_tephrensis,soil_saprotroph
otu_1538,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,NA,NA,NA
otu_1539,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1540,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_1541,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,NA,plant_pathogen
otu_1542,NA,NA,NA,NA,NA,NA,NA
otu_1543,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,NA,NA,NA
otu_1544,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Arthrocladium,NA,soil_saprotroph
otu_1545,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,unidentified,NA
otu_1546,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizoglomus,unidentified,arbuscular_mycorrhizal
otu_1547,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_dumetorum,soil_saprotroph
otu_1548,NA,NA,NA,NA,NA,NA,NA
otu_1549,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Arthrinium,Arthrinium_malaysianum,NA
otu_1550,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,Dominikia_iranica,arbuscular_mycorrhizal
otu_1551,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unidentified,unidentified,unidentified,NA
otu_1552,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,NA,NA,NA
otu_1553,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Dendryphiella,Dendryphiella_eucalyptorum,NA
otu_1554,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA
otu_1555,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella_squamosa,wood_saprotroph
otu_1556,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,NA,plant_pathogen
otu_1557,Glomeromycota,unidentified,unidentified,unidentified,unidentified,unidentified,NA
otu_1558,Glomeromycota,NA,NA,NA,NA,NA,NA
otu_1559,NA,NA,NA,NA,NA,NA,NA
otu_1560,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_1561,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,NA
otu_1562,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,Minutisphaera_japonica,wood_saprotroph
otu_1563,Ascomycota,Eurotiomycetes,NA,NA,NA,NA,NA
otu_1564,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,NA
otu_1565,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1566,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,NA
otu_1567,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicomyces,Helicomyces_roseus,wood_saprotroph
otu_1568,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1569,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Epulorhiza,unidentified,litter_saprotroph
otu_1570,NA,NA,NA,NA,NA,NA,NA
otu_1571,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1572,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_menthae,litter_saprotroph
otu_1573,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_simplex,soil_saprotroph
otu_1574,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,arbuscular_mycorrhizal
otu_1575,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,NA,arbuscular_mycorrhizal
otu_1576,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe_elatella,NA
otu_1577,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1578,NA,NA,NA,NA,NA,NA,NA
otu_1579,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1580,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_1581,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,NA
otu_1582,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Stenocarpella,NA,plant_pathogen
otu_1583,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1584,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1585,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA,NA
otu_1586,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_capitata,soil_saprotroph
otu_1587,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,NA,NA,NA
otu_1588,NA,NA,NA,NA,NA,NA,NA
otu_1589,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_1590,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,NA,soil_saprotroph
otu_1591,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,unidentified,unidentified,NA
otu_1592,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1593,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cadophora,Cadophora_gregata,NA
otu_1594,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_1595,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,NA,epiphyte
otu_1596,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,NA,NA
otu_1597,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,NA,litter_saprotroph
otu_1598,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1599,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,NA,NA,NA
otu_1600,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1601,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1602,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_1603,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA,NA
otu_1604,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA,unspecified_saprotroph
otu_1605,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,arbuscular_mycorrhizal
otu_1606,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium_fungicola,animal_parasite
otu_1607,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,NA
otu_1608,NA,NA,NA,NA,NA,NA,NA
otu_1609,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1610,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,NA,pollen_saprotroph
otu_1611,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1612,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Akenomyces,Akenomyces_costatus,NA
otu_1613,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_1614,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1615,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA
otu_1616,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,litter_saprotroph
otu_1617,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,dung_saprotroph
otu_1618,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1619,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1620,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1621,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1622,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,unidentified,litter_saprotroph
otu_1623,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metapochonia,NA,animal_parasite
otu_1624,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales_fam_Incertae_sedis,Sakaguchia,NA,NA
otu_1625,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_alcalophila,animal_parasite
otu_1626,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1627,NA,NA,NA,NA,NA,NA,NA
otu_1628,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Acrostalagmus,Acrostalagmus_luteoalbus,foliar_endophyte
otu_1629,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,NA,unspecified_saprotroph
otu_1630,NA,NA,NA,NA,NA,NA,NA
otu_1631,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA,NA
otu_1632,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,arbuscular_mycorrhizal
otu_1633,NA,NA,NA,NA,NA,NA,NA
otu_1634,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_sericeum,soil_saprotroph
otu_1635,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1636,NA,NA,NA,NA,NA,NA,NA
otu_1637,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia_changbaiensis,litter_saprotroph
otu_1638,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces_hirtus,pollen_saprotroph
otu_1639,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_1640,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_1641,NA,NA,NA,NA,NA,NA,NA
otu_1642,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA,litter_saprotroph
otu_1643,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae,arbuscular_mycorrhizal
otu_1644,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1645,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_falcata,soil_saprotroph
otu_1646,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,Dominikia_bernensis,arbuscular_mycorrhizal
otu_1647,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1648,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,soil_saprotroph
otu_1649,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,NA,NA
otu_1650,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1651,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Valsonectria,Valsonectria_pulchella,wood_saprotroph
otu_1652,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1653,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,NA,soil_saprotroph
otu_1654,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,NA,NA,NA
otu_1655,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,unidentified,dung_saprotroph
otu_1656,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,NA,NA,NA
otu_1657,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1658,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_torrentis,wood_saprotroph
otu_1659,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_1660,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_1661,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,NA,NA,NA
otu_1662,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,plant_pathogen
otu_1663,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_mesospora,soil_saprotroph
otu_1664,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA
otu_1665,NA,NA,NA,NA,NA,NA,NA
otu_1666,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA,NA
otu_1667,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_1668,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta,soil_saprotroph
otu_1669,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocarpon,unidentified,plant_pathogen
otu_1670,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Acephala,unidentified,NA
otu_1671,NA,NA,NA,NA,NA,NA,NA
otu_1672,NA,NA,NA,NA,NA,NA,NA
otu_1673,Ascomycota,Leotiomycetes,Phacidiales,Phacidiaceae,Gremmenia,Gremmenia_infestans,NA
otu_1674,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,unidentified,plant_pathogen
otu_1675,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,Tolypocladium_inegoense,animal_parasite
otu_1676,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,NA
otu_1677,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Dendroclathra,Dendroclathra_caeruleofusca,NA
otu_1678,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,NA
otu_1679,NA,NA,NA,NA,NA,NA,NA
otu_1680,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1681,NA,NA,NA,NA,NA,NA,NA
otu_1682,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1683,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_1684,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_xenobia,soil_saprotroph
otu_1685,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_1686,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_1687,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,unidentified,NA
otu_1688,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,NA,litter_saprotroph
otu_1689,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Samsoniella,Samsoniella_hepiali,animal_parasite
otu_1690,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,unidentified,unidentified,NA
otu_1691,Basidiomycota,Pucciniomycetes,Platygloeales,NA,NA,NA,NA
otu_1692,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA,NA
otu_1693,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1694,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_1695,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_hypsicladia,soil_saprotroph
otu_1696,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1697,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,NA
otu_1698,Ascomycota,NA,NA,NA,NA,NA,NA
otu_1699,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Penicillifer,Penicillifer_diparietisporus,wood_saprotroph
otu_1700,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,NA,NA,NA
otu_1701,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha_minutissima,NA
otu_1702,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_1703,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified,NA
otu_1704,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Akenomyces,Akenomyces_costatus,NA
otu_1705,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,unidentified,arbuscular_mycorrhizal
otu_1706,NA,NA,NA,NA,NA,NA,NA
otu_1707,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,NA
otu_1708,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Mycena,Mycena_rebaudengoi,NA
otu_1709,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,NA,NA
otu_1710,NA,NA,NA,NA,NA,NA,NA
