otu_num,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,confidence,primary_lifestyle
otu_2042,Ascomycota,Geoglossomycetes,Geoglossales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2043,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2044,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2045,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2048,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,NA,NA,NA,NA,NA,soil_saprotroph
otu_2049,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2051,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2052,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2054,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2055,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2056,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2060,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2061,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA,NA,NA,NA,NA,NA,NA
otu_2062,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,Microdochium_colombiense,NA,NA,NA,NA,NA,plant_pathogen
otu_2063,Ascomycota,Eurotiomycetes,Verrucariales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2064,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2065,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,NA,NA,NA,NA,NA,pollen_saprotroph
otu_2066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2069,Ascomycota,Eurotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2070,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Operculomyces,Operculomyces_laminatus,NA,NA,NA,NA,NA,NA
otu_2071,Ascomycota,Xylonomycetes,GS34,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2072,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2074,Ascomycota,Dothideomycetes,Pleosporales,Parabambusicolaceae,Paratrimmatostroma,Paratrimmatostroma_kunmingensis,NA,NA,NA,NA,NA,litter_saprotroph
otu_2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2078,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2080,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2081,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2083,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2084,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2085,Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2086,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2088,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2089,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2090,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2091,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2094,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2095,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidiopsis,unidentified,NA,NA,NA,NA,NA,NA
otu_2096,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2097,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Hazenia,NA,NA,NA,NA,NA,NA,NA
otu_2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2100,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2101,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2102,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2103,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2104,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2105,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2106,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2107,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,Sonoraphlyctis_ranzonii,NA,NA,NA,NA,NA,soil_saprotroph
otu_2108,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2109,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,NA,NA,NA,NA,NA,soil_saprotroph
otu_2110,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2111,Ascomycota,Geoglossomycetes,Geoglossales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2112,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2113,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2114,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2115,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2117,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2118,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2121,Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2123,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2124,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2125,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2126,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2127,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2128,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2129,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2130,Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2132,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2133,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2134,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2135,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2136,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,Urocystis_agropyri,NA,NA,NA,NA,NA,plant_pathogen
otu_2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2139,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2141,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2142,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma_ericae,NA,NA,NA,NA,NA,NA
otu_2143,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2144,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Udeniozyma,NA,NA,NA,NA,NA,NA,NA
otu_2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2146,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2147,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Synnemadiella,Synnemadiella_eucalypti,NA,NA,NA,NA,NA,NA
otu_2148,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2149,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2150,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2151,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2152,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema_flavescens,NA,NA,NA,NA,NA,NA
otu_2153,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2155,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2156,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2157,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pseudorobillarda,unidentified,NA,NA,NA,NA,NA,NA
otu_2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2159,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2160,Ascomycota,Dothideomycetes,Capnodiales,Neodevriesiaceae,Neodevriesia,Neodevriesia_poagena,NA,NA,NA,NA,NA,plant_pathogen
otu_2161,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2162,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2163,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,unidentified,NA,NA,NA,NA,NA,litter_saprotroph
otu_2164,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,unidentified,NA,NA,NA,NA,NA,pollen_saprotroph
otu_2165,Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2166,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2167,Chlorophyta,Chlorophyceae,Chaetopeltidales,Chaetopeltidaceae,Planophila,Planophila_laetevirens,NA,NA,NA,NA,NA,NA
otu_2168,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2170,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2172,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,NA,NA,NA,NA,NA,NA,NA,NA
otu_2173,Basidiomycota,Tremellomycetes,Holtermanniales,Holtermanniales_fam_Incertae_sedis,Holtermanniella,NA,NA,NA,NA,NA,NA,NA
otu_2174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2175,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2177,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,NA,NA,NA,NA,NA,NA,animal_parasite
otu_2178,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2179,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,unidentified,NA,NA,NA,NA,NA,mycoparasite
otu_2180,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,Phomatospora,Phomatospora_biseriata,NA,NA,NA,NA,NA,wood_saprotroph
otu_2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2183,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2184,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2185,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2187,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2188,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pseudorobillarda,Pseudorobillarda_phragmitis,NA,NA,NA,NA,NA,NA
otu_2189,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2191,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2192,Basidiomycota,Agaricomycetes,Tremellodendropsidales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2193,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2194,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2196,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2198,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2199,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2200,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2201,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2202,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2203,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2206,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Pseudoarthrographis,Pseudoarthrographis_phlogis,NA,NA,NA,NA,NA,NA
otu_2207,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Smaragdiniseta,unidentified,NA,NA,NA,NA,NA,wood_saprotroph
otu_2208,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2211,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Bulleromyces,Bulleromyces_albus,NA,NA,NA,NA,NA,unspecified_saprotroph
otu_2212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2213,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2214,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2216,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2217,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2218,Ascomycota,Sordariomycetes,Myrmecridiales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2219,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2220,Ascomycota,Dothideomycetes,Pleosporales,Pseudolophiotremataceae,Pseudolophiotrema,Pseudolophiotrema_elymicola,NA,NA,NA,NA,NA,litter_saprotroph
otu_2221,Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2222,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2223,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2224,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2225,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2228,Ascomycota,Sordariomycetes,Coniochaetales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2230,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myxospora,NA,NA,NA,NA,NA,NA,litter_saprotroph
otu_2231,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2232,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2233,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2234,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2235,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2236,Mortierellomycota,Mortierellomycetes,Mortierellales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2237,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliales_fam_Incertae_sedis,Vermispora,Vermispora_fusarina,NA,NA,NA,NA,NA,NA
otu_2238,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2239,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2241,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Heterocephalacria,unidentified,NA,NA,NA,NA,NA,lichen_parasite
otu_2242,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2243,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2244,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2245,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2246,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2247,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2249,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2250,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Rhizophydiales_fam_Incertae_sedis,Operculomyces,Operculomyces_laminatus,NA,NA,NA,NA,NA,NA
otu_2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2253,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2254,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2255,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2256,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2257,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA,NA,NA,NA,NA,NA,NA
otu_2258,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2259,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2260,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2261,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,NA,NA,NA,NA,NA,NA,NA,NA
otu_2262,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2263,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2264,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2265,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,NA,NA,NA,NA,NA,NA,plant_pathogen
otu_2266,Basidiomycota,Microbotryomycetes,Sporidiobolales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2267,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2268,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2269,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2270,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Mirandina,unidentified,NA,NA,NA,NA,NA,NA
otu_2271,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2272,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2273,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Goffeauzyma,NA,NA,NA,NA,NA,NA,soil_saprotroph
otu_2274,Ascomycota,Dothideomycetes,Capnodiales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2275,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2276,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2278,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2279,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliales_fam_Incertae_sedis,Vermispora,Vermispora_fusarina,NA,NA,NA,NA,NA,NA
otu_2280,Ascomycota,Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2283,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2284,Anthophyta,Eudicotyledonae,Fabales,Fabaceae,Trifolium,NA,NA,NA,NA,NA,NA,NA
otu_2285,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2286,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2287,Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
otu_2288,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,NA,NA,NA,NA,NA,NA
otu_2289,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
