otu_num,otu_ID,phylum,class,order,family,genus,species,primary_lifestyle
otu_658,502b3ab94f276bf8d4b3a21bca1a8d7e,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_659,f4d816aed8c6815ae1508360667677b0,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_660,55ea4634dfdff3f984174fb64c3cd07e,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,unidentified,litter_saprotroph
otu_661,732f3e0d5b9c76050483f886a82e3d23,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_662,8ca651d5859d935736e8e90b8010ea27,Ascomycota,Sordariomycetes,Boliniales,Boliniales_fam_Incertae_sedis,unidentified,unidentified,NA
otu_663,f8c705491bd6c818c90c423fa1083370,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_664,1ead7ba02b25699f469a554215e6343a,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_665,c86b87ee2646bdbc29261a04b111cdc4,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_antarctica,soil_saprotroph
otu_666,0ee7faa46f879d1d49230c509fdeeda9,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA
otu_667,b406cb529952d7d762ade600b011f3b2,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Waitea,Waitea_circinata,NA
otu_668,7ed8b3be98775d4e16bef81bab9535ad,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_669,1556b4ef58f1633c73f458cd98864a90,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_670,fe7908f49dd10b475e1cdc05483643d1,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_pilosa,ectomycorrhizal
otu_671,c1ccd6dbff1f1b5d988e3f2b1783684d,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pteridiospora,unidentified,NA
otu_672,02582b36e6d6b53b9b515d5b7bef0066,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chlamydocopiosa,plant_pathogen
otu_673,9c9dfe90d249f1190c00ecf2a16d4d85,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,unidentified,unidentified,NA
otu_674,d2f626e3ee48a0057828a85ed1b8db69,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylaria,Dactylaria_dimorphospora,NA
otu_675,11566a07529e0ad278dcc5b8ed55f1c3,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Chordomyces,Chordomyces_antarcticus,soil_saprotroph
otu_676,e5bce7384d1698ab5f7c4e702a6d2acb,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_phialophoroides,NA
otu_677,8ac603e433a60033f5caeae11026222b,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_678,a719e64699e19eff85929e10dbf71cc0,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,unidentified,NA
otu_679,c83b636a7bfb97818cfc7e149d81a025,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,unidentified,soil_saprotroph
otu_680,9f516a38b94c735f8b0153602cfe78f7,NA,NA,NA,NA,NA,NA,NA
otu_681,15133667a123b628df21b8fcb446f19c,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA,NA
otu_682,af4deb7d356cc9cc65d717fda6f53935,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA,NA
otu_683,a81eef486af9438ef4e99d7c84c2ea6b,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,NA
otu_684,5d50ae4a3f2d6d22d5b2db3a6ffb890f,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_685,3e5fd298abc9fac9a7dda5b8a9176cdc,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,plant_pathogen
otu_686,ee218b851725aa71fbb6045c13e66e97,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,mycoparasite
otu_687,eb7801f3543f3c8f33dc19d78001c902,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_californica,soil_saprotroph
otu_688,e0eb3b6b9860dbb1f3edc2231b22577d,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_689,052aedfcd87142aa11ac6d167afec1fb,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,NA
otu_690,b37ba288dfbe139bc08698b93011805d,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_691,fa403a40a61f5ea332390c21c4878ef6,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_692,46f1cf4352dab5356d23d8a76522adf0,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,plant_pathogen
otu_693,7921f5f31166b891bd3df42cfbca31fb,NA,NA,NA,NA,NA,NA,NA
otu_694,3bd5cbf519e5913cf5ea5012995e5c4c,NA,NA,NA,NA,NA,NA,NA
otu_695,ecb2484d6d66355a4b4f6918c018618d,Ascomycota,Xylonomycetes,GS34,unidentified,unidentified,unidentified,NA
otu_696,d64edcca0aad2dd0f4fbf1efae38035b,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,mycoparasite
otu_697,e9dac1f76502892f90f21bd82295e404,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_698,a1044f6ed83fc4fb6d79b9dcd2059de1,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,unidentified,litter_saprotroph
otu_699,26d970ea2506698ca6e759d98c93b655,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,NA
otu_700,a0ac863ab62ffc82eeb18080d3fdbcc8,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_701,f901dc5336a9172c2dd49f0621099718,NA,NA,NA,NA,NA,NA,NA
otu_702,9de06f34ee7cffddeb637654215a4cec,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_rosea,soil_saprotroph
otu_703,9549b04612ff522eef33252699e028d1,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,NA,wood_saprotroph
otu_704,e8ab8ff902c5030d6bce5143379e08cb,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,Pyrenophora_tritici-repentis,plant_pathogen
otu_705,5ed3fc8b3fcafeac776111b2c5ac6c2a,NA,NA,NA,NA,NA,NA,NA
otu_706,467739c6997fff1f94f4c8c442168203,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_707,39ee9776055794046b6bec0862e24a36,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,unidentified,litter_saprotroph
otu_708,ed213b5f917de2444602c804f8e656e6,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Waitea,Waitea_circinata,NA
otu_709,42b0de1cf642c323f640dcbeecc6422d,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_710,97d6c580418564413ffa6cf73b9af769,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii,animal_parasite
otu_711,18c5b159b7ffc4282398e2bf467c5b67,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,NA,unspecified_saprotroph
otu_712,04c93e3f9a70d9560cd089401d039c7a,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,NA
otu_713,bf2ac752b6faf98282aa9e2a4613b3a8,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_pyriformis,NA
otu_714,a90ef4be3560de8cbfe217d7b9a63675,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,NA
otu_715,92f5790481fce976ec99c7cde109993b,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_716,df021d15c7eac0ad71306d773581d867,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_paraensis,soil_saprotroph
otu_717,e0216f618d0adf65d90642d4a7a9923e,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,unidentified,NA
otu_718,eddbd331283fc929e67aeccd22151e71,Ascomycota,NA,NA,NA,NA,NA,NA
otu_719,2d7ec5e40ee5d59620e73aa601e9cf99,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Acidomelania,Acidomelania_panicicola,NA
otu_720,0865a75f20e85bb1cab5db19a85af704,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_721,40c76782e9525cc5e454ba8800d20bb8,Ascomycota,NA,NA,NA,NA,NA,NA
otu_722,08328650b96672e447406863a7c55822,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,NA,nectar/tap_saprotroph
otu_723,cf16fe3caf24c2c31a1a79a8874f993f,Ascomycota,NA,NA,NA,NA,NA,NA
otu_724,ce6e03763018b5d23c0ed0cf73e17956,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,NA,NA
otu_725,074d3f5ca26b3f3d5bc2d226b045efe1,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_moseri,soil_saprotroph
otu_726,ebf1da9c7f4c6e0f48f022480f6a83f8,Glomeromycota,NA,NA,NA,NA,NA,NA
otu_727,6a974ae39a084ba87431485a04854bc8,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,NA
otu_728,8fb8bafb0f5d526c16217ce055b26acd,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_729,ba83b5b5dc523862eb397f4b6177a8a4,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraophiobolus,NA,litter_saprotroph
otu_730,a2a1d3e6e175fa15c80e7722fb9bcb18,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_731,6b8a5ab2f94eabea9edc2433a925d309,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_carneum,animal_parasite
otu_732,caf39250553d55b1c1e90b8dbb427318,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,litter_saprotroph
otu_733,db4c43661424ae133a06bed9b4259453,Ascomycota,NA,NA,NA,NA,NA,NA
otu_734,855d333f85bb11834437c4480289ed61,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,animal_parasite
otu_735,d8471bbf8cba4cd22946f2aef1beccb8,NA,NA,NA,NA,NA,NA,NA
otu_736,f54c88db0608f17776d56b93ac3d229a,NA,NA,NA,NA,NA,NA,NA
otu_737,37c7d524777b2a11ce029cd4cc37d23f,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_deliquescens,soil_saprotroph
otu_738,79c4b58fefe22f39d74a1ec27d77a14a,Ascomycota,NA,NA,NA,NA,NA,NA
otu_739,20c27a9fe62b705e15cc4165818b2e7b,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,soil_saprotroph
otu_740,d369ce19cc3e9ce576d072bbeef1d7c6,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,plant_pathogen
otu_741,d3d9ac7271620145daa97b915ec9471e,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA
otu_742,24ae2fe7b792d3c11af23456909c2a8f,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron_cereale,NA
otu_743,7a12b56acce2ad601023c74cf4dc2dfb,Ascomycota,Leotiomycetes,NA,NA,NA,NA,NA
otu_744,ee42a3657dccfa044523b62ecbbd28c9,NA,NA,NA,NA,NA,NA,NA
otu_745,a1bd4557bafc7631b4e00b8808771f0d,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,unidentified,unidentified,NA
otu_746,be486668d9c1379b6b82e78ff528098e,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,NA,NA,NA
otu_747,0d18d5ac6e3c5bddf1a50d25e974f68f,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria_verrucaria,soil_saprotroph
otu_748,a2d33133d18101b6c10564a04cddc1c9,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA
otu_749,a601f5d4770c085baf6a4cb1205d518c,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Didymella_glomerata,plant_pathogen
otu_750,24bd598f3dc1ac7beef7c11c1c5a3a68,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_751,512a9304f0e225a58763be61ae478781,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_752,9618f3b98d45a34eb30560bc75171cf9,NA,NA,NA,NA,NA,NA,NA
otu_753,f270ba25df8e21b06514f438edd7b467,NA,NA,NA,NA,NA,NA,NA
otu_754,f0e86f7802faa3a8595c3997f3c0e6bf,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Remersonia,Remersonia_thermophila,NA
otu_755,5b52013e5ddab55aa069c08f2e2a821f,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,unidentified,root_endophyte
otu_756,78911b0af9c4330561726cb48b386d8a,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_757,e985ce3d0b24231fe5386ac31a7c4885,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,NA,NA,NA
otu_758,abe2b977fe66302b3c69c5eb9155a27e,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Pseudocoleophoma_polygonicola,plant_pathogen
otu_759,c5f707f181b184def630ba96dbe98957,Basidiomycota,Agaricomycetes,NA,NA,NA,NA,NA
otu_760,c8b7bdc68ef571f345a664785b542973,NA,NA,NA,NA,NA,NA,NA
otu_761,9b00b9350503e548fe4ac610bf5b515f,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,litter_saprotroph
otu_762,c43450cacd315b16c7019e2d063b3481,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,Ophiosphaerella_korrae,plant_pathogen
otu_763,8037e224a4c4a90bbb3e123c9e3c996a,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_764,fb3e4a6b135f84ab48bf2820607f4098,NA,NA,NA,NA,NA,NA,NA
otu_765,eaf3a0075c2332d84176ac7cebc3138e,Ascomycota,NA,NA,NA,NA,NA,NA
otu_766,8fb4f86cb9b6a41cb45f70703c88ff14,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Efibulobasidium,unidentified,litter_saprotroph
otu_767,0353bccad62c8faaad7033606117f864,NA,NA,NA,NA,NA,NA,NA
otu_768,0b8c5dd9bf2008faed9d1dd9333802db,Basidiomycota,NA,NA,NA,NA,NA,NA
otu_769,c0b75b797a3960e50804287ff38e7502,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,unidentified,unspecified_saprotroph
otu_770,ef69062be0e1ab51b4d7cf787a618732,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_hyphodontinus,wood_saprotroph
otu_771,5f95b96cbfa4d67d07d433bf6efeb99c,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Scleroderma_areolatum,ectomycorrhizal
otu_772,36aa6488d2f31e7279e590b11f9059ed,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_773,fc2acbce03112db5b939c2d24998b990,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_774,0a3b914dd8c5154a1d911063df860538,NA,NA,NA,NA,NA,NA,NA
otu_775,c6336eecfe0930675d7a18e1eda23856,NA,NA,NA,NA,NA,NA,NA
otu_776,2d8c40b5eca480e96e3b4983c6dde5c9,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_777,1b37285f664376866063ba31b4f10a42,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,plant_pathogen
otu_778,2c9c1868fdf01e790b8d9fe18c5af4f9,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_779,62cdfe6eb3a70f5e088d05ceb80fec5f,NA,NA,NA,NA,NA,NA,NA
otu_780,b702850278877d5c4f90072617cc04f4,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,NA
otu_781,d401dec4a824e338dee034bca70d3415,Ascomycota,NA,NA,NA,NA,NA,NA
otu_782,4eac98537842c0d952380e9f75c1f7cb,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_indicum,arbuscular_mycorrhizal
otu_783,9508c42375c96ba5dad8913e8dc06237,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_784,c17de0a01d54c6c64d7b220f9e2c70b9,Basidiomycota,Tremellomycetes,Tremellales,unidentified,unidentified,unidentified,NA
otu_785,889718d1e922aa65066dfcae400a139b,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiales_fam_Incertae_sedis,Halokirschsteiniothelia,unidentified,NA
otu_786,e50f817cecd1d457778b21994583e960,Ascomycota,Dothideomycetes,Pleosporales,Neomassarinaceae,Neomassarina,NA,wood_saprotroph
otu_787,43082089004e7a10f0922b1d62731daa,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,unidentified,unidentified,NA
otu_788,4c47d25cc5fb9528bb7eaab55f679c21,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,NA
otu_789,8933c48ca88fee707867523b932cd8f4,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Paragibellulopsis,Paragibellulopsis_chrysanthemi,litter_saprotroph
otu_790,61968532f4333f236a1a70cdf697299f,Ascomycota,Dothideomycetes,Minutisphaerales,Minutisphaeraceae,Minutisphaera,unidentified,wood_saprotroph
otu_791,a3d9c62f0c47b7a7049b32d334d069a3,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,unidentified,arbuscular_mycorrhizal
otu_792,6103cf70c3c9660233e8494bdbd3c934,Ascomycota,Sordariomycetes,Magnaporthales,unidentified,unidentified,unidentified,NA
otu_793,dcf4997647c40c6e0795532282318187,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,unidentified,wood_saprotroph
otu_794,d62cbdeff62fd4b36cbede68c4b66b8a,NA,NA,NA,NA,NA,NA,NA
otu_795,58e69c6bf50454bdfb667de0f8534785,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,animal_parasite
otu_796,acd6574a23e75c2cb22d51dadd1848bf,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Cercospora,NA,plant_pathogen
otu_797,1c332221a3c708bff2df8dd88ed28341,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Veronaea,unidentified,plant_pathogen
otu_798,4c4fb49daae68097b02ef4028fe29d52,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified,NA
otu_799,05a952ffd1ae118d3180cc9b9d2acaa0,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_ambigua,soil_saprotroph
otu_800,eba833c4fc222a7d1663ff2e0dd53289,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,unidentified,NA
otu_801,7f7e1cff45af98b8208c91618ee8fa78,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,unidentified,root_endophyte
otu_802,18b5371c109d35ec61d473c64f7330f3,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus_cucumeris,plant_pathogen
otu_803,b816d6e0799e64eddb081aaf18fadaff,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,NA
otu_804,615cb6aee6d96954768953ef93a00a5c,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA,litter_saprotroph
otu_805,8fa150eefe50b85b64d716f9a0e3ada0,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA
otu_806,4ef5eebaa7f1eb64698c081e5fca4bb9,Ascomycota,Leotiomycetes,Helotiales,Vibrisseaceae,Phialocephala,Phialocephala_bamuru,NA
otu_807,08f8e67984c34a02ebdad0ed02d27d8b,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_808,33e0b1e4561983f4da62ef9924d3b7e3,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_809,56464cba682b20444eba27885f125f25,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_flexuosum,NA
otu_810,7e28c53cd93906847adefdb628d8478a,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_811,1d2d3503e6aee8d65cf28384963c1649,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,animal_parasite
otu_812,f6a7041f2cf8295ae7bfcb5c877f194c,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_813,b612c5ac0d1811f464d6d4c883d6a13d,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,NA
otu_814,b428d27e9842ef8420f9e36fbf8b78d9,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA,soil_saprotroph
otu_815,64054f3649686a0e5ec3524a1392194a,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA,NA
otu_816,55455290438fd0285dd1b2e93acebe39,Ascomycota,Archaeorhizomycetes,NA,NA,NA,NA,NA
otu_817,99d54a0b934ba831a0f7ef3daf5eee22,Ascomycota,NA,NA,NA,NA,NA,NA
otu_818,073f4d884213be861a7ed23b9dbce198,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon_borealis,wood_saprotroph
otu_819,31a09ca7f7f23fc6f7f932395318a4f3,NA,NA,NA,NA,NA,NA,NA
otu_820,1faef7e57f4d56c031a6d76867e71f04,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,NA
otu_821,4a928d61bc3d2e8e2513c754fefd144f,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Delicatula,Delicatula_integrella,NA
otu_822,0efdc7c6a35cce73c9ea9aa2fbc98977,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Dactylonectria,NA,plant_pathogen
otu_823,3179191dac47bc5f78737c97e690293f,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,NA,NA
otu_824,067adbcb2f7777affbed914ce192b892,NA,NA,NA,NA,NA,NA,NA
otu_825,4eb25545b04983fbd0153df555d2618d,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,NA
otu_826,5ede3b6745d733769698069ea13dfb61,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_rutilum,NA
otu_827,d996b4ca7848fa3303952c91b0359e8d,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,NA,litter_saprotroph
otu_828,d6e2bfee1d6939c49c2f88c1f7c1649a,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA
otu_829,f5e24f65f5a775730d6ac54fd6e24ec2,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia,NA,litter_saprotroph
otu_830,b1d33c2f2958fe1cc72afd42c39a36d9,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus,NA,plant_pathogen
otu_831,6be8045dabe352186b5f8ee1fc07cf82,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_832,9d97e4db17231107206fdd6732927950,Ascomycota,NA,NA,NA,NA,NA,NA
otu_833,0462035e2c4ff1b7a9404146ecae7a7b,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_argentina,plant_pathogen
otu_834,8b168acfc4ab189c21ae4bc2e9952d3d,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA,NA
otu_835,7a281414d43937a62785a25f0d435eb2,Ascomycota,Sordariomycetes,NA,NA,NA,NA,NA
otu_836,30c3dadf677e940aca9e9f461551547b,Basidiomycota,Agaricomycetes,Trechisporales,unidentified,unidentified,unidentified,NA
otu_837,2ba67c99ec5c03a931dfd903a2174767,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,NA,litter_saprotroph
otu_838,8f307d2425dd6a60b1f3fab4f1c3fd0f,NA,NA,NA,NA,NA,NA,NA
otu_839,af3e5e0ca7b6780dc6478eebc671563f,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_siennophylla,soil_saprotroph
otu_840,c5c3a26537e3d8f59726ca4f3da15595,NA,NA,NA,NA,NA,NA,NA
otu_841,317771ed673c62d5e61e70b3ffde6d78,Ascomycota,Sordariomycetes,Boliniales,unidentified,unidentified,unidentified,NA
otu_842,cba8699bfef6b7589dbcd7a2bfb138e8,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,NA,NA,NA
otu_843,146fa6c5405593ba49b65ace862062f0,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,NA,NA,NA
otu_844,0b1734f16435eb94e5bd44dbceecc6dc,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_stuposa,ectomycorrhizal
otu_845,150899ba940e00d7ed19648024962557,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus,NA,plant_pathogen
otu_846,edbbd922029057e9c9aea6f6f0dd405c,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA,NA
otu_847,afe005153dabf963a494362578b305e4,Ascomycota,NA,NA,NA,NA,NA,NA
otu_848,45a80ba961b21e8ea10946b3ac2386aa,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Thanatephorus_cucumeris,plant_pathogen
otu_849,5872c0ebc98d4e998a564590a9093198,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,NA
otu_850,672bcec923ea05ee05af02ff5f68c340,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_flavoviride,animal_parasite
otu_851,699b14dd6668131a3934d9f22c22e186,NA,NA,NA,NA,NA,NA,NA
otu_852,9afc86736fc9acbf4396fa29bbc66d52,Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Lophiotrema,unidentified,wood_saprotroph
otu_853,a86b46ac5f369373f87f945287b33ae8,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora_invisitata,wood_saprotroph
